,source,target
1688,33623,25749
1689,33623,30466
1690,33623,31484
1691,33623,37303
1692,33623,15934
1693,33623,40533
1694,33623,37489
1695,7887,437
1696,7887,27751
1697,7887,5974
1698,7887,7135
1699,7887,7926
1700,12825,27637
1701,12825,1900
1702,12825,5305
1703,12825,36921
1704,12825,33177
1705,12825,21281
1706,12825,9293
1707,12825,11905
1708,12825,32100
1709,12825,31350
1710,12825,38879
1711,12825,12991
1712,12825,18853
1713,12825,26259
1714,12825,40452
1715,12825,16923
1716,12825,17815
1717,12825,23438
1718,12825,27770
1719,12825,33927
1720,12825,22203
1721,12825,21488
1722,12825,38260
1723,12825,39889
1724,12825,35707
1725,12825,13552
1726,12825,24199
1727,12825,14392
1728,28455,1096
1729,28455,3935
1730,28455,4706
1731,28455,36921
1732,28455,5943
1733,28455,21281
1734,28455,6542
1735,28455,7135
1736,28455,8947
1737,28455,9296
1738,28455,9572
1739,28455,11091
1740,28455,11861
1741,28455,12566
1742,28455,12772
1743,28455,16274
1744,28455,16335
1745,28455,17323
1746,28455,17393
1747,28455,20556
1748,28455,16923
1749,28455,31312
1750,28455,23438
1751,28455,41767
1752,28455,25358
1753,28455,26145
1754,28455,26259
1755,28455,27863
1756,28455,28263
1757,28455,33182
1758,28455,28960
1759,28455,6855
1760,28455,37817
1761,28455,40452
1762,28455,31056
1763,28455,20379
1764,28455,38959
1765,28455,34788
1766,28455,31355
1767,28455,34394
1768,28455,36627
1769,28455,10452
1770,25,36326
1771,25,24294
1772,25,22834
1773,25,36506
1774,25,6474
1775,36326,914
1776,36326,9789
1777,36326,10682
1778,36326,14085
1779,36326,15380
1780,36326,19925
1781,36326,40948
1782,36326,39959
1783,24294,18898
1784,24294,7646
1785,24294,29993
1786,24294,19925
1787,24294,22860
1788,24294,11368
1789,24294,35107
1790,22834,1389
1791,22834,3879
1792,22834,6878
1793,22834,8895
1794,22834,8270
1795,22834,20497
1796,22834,36415
1797,22834,20062
1798,22834,15767
1799,22834,40430
1800,22834,19568
1801,22834,16916
1802,22834,23432
1803,22834,23215
1804,22834,40695
1805,22834,40392
1806,22834,38888
1807,22834,25069
1808,22834,38019
1809,36506,22113
1810,36506,21048
1811,36506,35208
1812,6474,4095
1813,6474,5526
1814,6474,8802
1815,6474,16097
1816,6474,19568
1817,6474,24582
1818,6474,12617
1819,6474,25373
1820,6474,23215
1821,26,2014
1822,26,1558
1823,26,20071
1824,26,17291
1825,2014,5136
1826,2014,6396
1827,2014,31207
1828,2014,18245
1829,2014,7277
1830,2014,2060
1831,2014,22595
1832,2014,34867
1833,2014,21226
1834,2014,40534
1835,2014,4707
1836,2014,14066
1837,2014,38852
1838,2014,40421
1839,2014,15441
1840,2014,5065
1841,2014,4180
1842,2014,2726
1843,2014,18719
1844,2014,5395
1845,2014,8202
1846,2014,32379
1847,2014,17291
1848,2014,9371
1849,2014,2816
1850,2014,16859
1851,2014,16608
1852,2014,29408
1853,2014,35467
1854,20071,27771
1855,20071,3065
1856,20071,3478
1857,20071,3199
1858,20071,15441
1859,20071,18245
1860,20071,37865
1861,20071,36977
1862,20071,22595
1863,20071,15555
1864,20071,32958
1865,20071,28487
1866,17291,2311
1867,17291,6401
1868,17291,38852
1869,17291,28487
1870,17291,21824
1871,17291,34867
1872,17291,31007
1873,17291,18719
1874,17291,40874
1875,17291,35263
1876,17291,35467
1877,28,8718
1878,28,2668
1879,28,38583
1880,28,26106
1881,28,4021
1882,28,16651
1883,28,19031
1884,28,2357
1885,28,23468
1886,28,26219
1887,28,33620
1888,8718,4021
1889,8718,26143
1890,8718,10238
1891,8718,26106
1892,8718,9117
1893,2668,58
1894,2668,35936
1895,2668,27087
1896,2668,15504
1897,2668,10707
1898,2668,11959
1899,2668,4146
1900,2668,32850
1901,2668,33041
1902,2668,36738
1903,38583,4365
1904,38583,6615
1905,38583,12782
1906,38583,19840
1907,38583,23060
1908,38583,36906
1909,26106,2357
1910,26106,12864
1911,26106,7486
1912,4021,434
1913,4021,3170
1914,4021,17926
1915,4021,19876
1916,4021,14907
1917,4021,29094
1918,4021,9506
1919,4021,18722
1920,4021,39783
1921,16651,1791
1922,16651,4365
1923,16651,6583
1924,16651,17559
1925,16651,15236
1926,16651,24056
1927,16651,33891
1928,16651,24910
1929,16651,37913
1930,16651,29777
1931,16651,25363
1932,16651,24573
1933,16651,34695
1934,16651,36906
1935,16651,28688
1936,16651,33436
1937,16651,21354
1938,19031,249
1939,19031,2220
1940,19031,2252
1941,19031,3697
1942,19031,14355
1943,19031,29096
1944,19031,28136
1945,19031,24446
1946,19031,39125
1947,19031,20749
1948,2357,3697
1949,2357,40222
1950,2357,4365
1951,2357,12782
1952,2357,16763
1953,2357,21956
1954,2357,6377
1955,2357,30496
1956,2357,6583
1957,2357,32938
1958,2357,25800
1959,23468,3162
1960,23468,21779
1961,23468,31781
1962,23468,3977
1963,23468,22343
1964,23468,28155
1965,23468,34912
1966,26219,13487
1967,26219,18292
1968,26219,23627
1969,26219,23913
1970,26219,37889
1971,26219,31902
1972,26219,38993
1973,26219,26713
1974,33620,5516
1975,33620,13267
1976,33620,14431
1977,33620,17044
1978,33620,19121
1979,33620,24925
1980,33620,27018
1981,33620,29423
1982,33620,38328
1983,29,38307
1984,29,32834
1985,29,37150
1986,38307,27540
1987,38307,8526
1988,38307,10683
1989,38307,18038
1990,38307,27842
1991,38307,28594
1992,38307,17306
1993,38307,33234
1994,38307,33328
1995,32834,5467
1996,32834,8501
1997,32834,17074
1998,32834,23005
1999,32834,41522
2000,32834,31624
2001,32834,39025
2002,37150,4537
2003,37150,5985
2004,37150,15818
2005,37150,21094
2006,37150,23710
2007,37150,32139
2008,37150,26725
2009,30,13669
2010,30,34490
2011,30,11987
2012,30,35382
2013,13669,1135
2014,13669,37068
2015,13669,12560
2016,13669,21414
2017,13669,34568
2018,34490,263
2019,34490,21743
2020,34490,5434
2021,11987,5703
2022,11987,33978
2023,11987,25641
2024,11987,35332
2025,35382,39486
2026,35382,22920
2027,35382,24665
2028,20235,41573
2029,20235,3461
2030,20235,29635
2031,3461,31111
2032,3461,23050
2033,3461,26347
2034,3461,3633
2035,3461,17380
2036,3461,3820
2037,3461,35820
2038,3461,39769
2039,3461,19938
2040,29635,36317
2041,32,10105
2042,32,14408
2043,32,31112
2044,32,23942
2045,10105,10738
2046,10105,38852
2047,14408,8111
2048,14408,11020
2049,14408,17429
2050,14408,24079
2051,14408,9815
2052,14408,19696
2053,14408,25399
2054,14408,19680
2055,14408,22073
2056,14408,38890
2057,31112,166
2058,31112,3988
2059,31112,9942
2060,31112,30076
2061,31112,16522
2062,31112,20053
2063,31112,20634
2064,31112,23073
2065,31112,24488
2066,31112,25399
2067,31112,26091
2068,31112,27390
2069,31112,27480
2070,31112,29100
2071,31112,31856
2072,31112,38137
2073,31112,32890
2074,31112,37914
2075,31112,38890
2076,31112,34417
2077,23942,2159
2078,23942,2977
2079,23942,22089
2080,23942,14195
2081,23942,16002
2082,23942,37638
2083,23942,20253
2084,23942,31282
2085,23942,35169
2086,23942,30620
2087,23942,24655
2088,23942,31777
2089,23942,25923
2090,23942,28118
2091,23942,28216
2092,23942,25968
2093,23942,33257
2094,174,1464
2095,174,18421
2096,1464,32215
2097,1464,41292
2098,1464,10241
2099,1464,19911
2100,1464,28446
2101,1464,22353
2102,18421,988
2103,18421,1746
2104,18421,5774
2105,18421,6101
2106,18421,10897
2107,18421,11830
2108,18421,14822
2109,18421,17221
2110,18421,17586
2111,18421,18410
2112,18421,29286
2113,18421,22211
2114,18421,21830
2115,18421,21258
2116,18421,33333
2117,18421,34418
2118,18421,30963
2119,18421,8829
2120,18421,41689
2121,18421,20601
2122,18421,19800
2123,18421,27306
2124,18421,31299
2125,18421,29082
2126,18421,23959
2127,18876,26045
2128,18876,36558
2129,18876,11004
2130,18876,14404
2131,18876,343
2132,18876,19266
2133,18876,23893
2134,18876,4144
2135,18876,30752
2136,18876,32452
2137,18876,32622
2138,18876,37028
2139,18876,3643
2140,18876,35842
2141,18876,37680
2142,18876,20102
2143,18876,38902
2144,18876,36328
2145,18876,41637
2146,26045,199
2147,26045,8181
2148,26045,10291
2149,26045,1902
2150,26045,27501
2151,36558,343
2152,36558,33764
2153,36558,3643
2154,36558,4144
2155,36558,6786
2156,36558,7258
2157,36558,8881
2158,36558,11420
2159,36558,36328
2160,36558,14404
2161,36558,15060
2162,36558,26222
2163,36558,17046
2164,36558,19266
2165,36558,21313
2166,36558,23893
2167,36558,25428
2168,36558,26894
2169,36558,29879
2170,36558,30583
2171,36558,30752
2172,36558,31718
2173,36558,32452
2174,36558,34792
2175,36558,35842
2176,11004,2160
2177,11004,2953
2178,11004,5519
2179,11004,32067
2180,11004,30501
2181,11004,32452
2182,11004,36328
2183,11004,19282
2184,14404,33764
2185,14404,11003
2186,14404,30752
2187,14404,15821
2188,14404,23893
2189,14404,20852
2190,14404,32622
2191,14404,35842
2192,14404,41637
2193,14404,20102
2194,343,41599
2195,343,15658
2196,343,21005
2197,343,5312
2198,343,29622
2199,343,41541
2200,19266,4144
2201,19266,4679
2202,19266,7258
2203,19266,8149
2204,19266,36328
2205,19266,21409
2206,19266,13987
2207,19266,15060
2208,19266,26894
2209,19266,22539
2210,19266,30752
2211,23893,4144
2212,23893,7258
2213,23893,10291
2214,23893,11420
2215,23893,18190
2216,23893,30752
2217,23893,28368
2218,23893,37463
2219,23893,40587
2220,23893,41637
2221,23893,20102
2222,4144,6604
2223,4144,3643
2224,4144,8846
2225,4144,29367
2226,4144,14632
2227,4144,35170
2228,4144,31366
2229,4144,14398
2230,4144,19851
2231,4144,20102
2232,4144,7607
2233,4144,3561
2234,4144,8149
2235,4144,35842
2236,4144,19282
2237,4144,10499
2238,4144,22539
2239,4144,6963
2240,4144,12208
2241,4144,29879
2242,4144,12050
2243,4144,18086
2244,4144,15785
2245,4144,30752
2246,4144,30501
2247,4144,32622
2248,4144,37028
2249,4144,24246
2250,4144,38902
2251,4144,41637
2252,30752,33764
2253,30752,3643
2254,30752,7233
2255,30752,11218
2256,30752,36328
2257,30752,12208
2258,30752,23393
2259,30752,24831
2260,30752,32452
2261,30752,37028
2262,30752,35842
2263,30752,41637
2264,30752,37680
2265,30752,20102
2266,32452,197
2267,32452,33764
2268,32452,8067
2269,32452,10674
2270,32452,11361
2271,32452,15306
2272,32452,18734
2273,32452,15821
2274,32452,35842
2275,32452,38902
2276,32622,529
2277,32622,7233
2278,32622,41637
2279,37028,3190
2280,37028,5519
2281,37028,6963
2282,37028,16247
2283,37028,29367
2284,37028,20102
2285,37028,9108
2286,3643,3546
2287,3643,36219
2288,3643,7258
2289,3643,38902
2290,35842,197
2291,35842,33764
2292,35842,3190
2293,35842,5824
2294,35842,6963
2295,35842,10291
2296,35842,36328
2297,35842,12490
2298,35842,21409
2299,35842,14314
2300,35842,15821
2301,35842,25189
2302,35842,25224
2303,35842,26432
2304,35842,27430
2305,35842,29879
2306,35842,30947
2307,35842,34082
2308,35842,27220
2309,35842,20102
2310,35842,41637
2311,35842,9108
2312,35842,38902
2313,20102,33764
2314,20102,7258
2315,20102,29367
2316,38902,33764
2317,38902,11361
2318,38902,34293
2319,38902,39628
2320,36328,197
2321,36328,699
2322,36328,1018
2323,36328,33764
2324,36328,2564
2325,36328,2856
2326,36328,3190
2327,36328,3843
2328,36328,4814
2329,36328,5464
2330,36328,5824
2331,36328,6786
2332,36328,6861
2333,36328,9377
2334,36328,10291
2335,36328,12963
2336,36328,41054
2337,36328,26184
2338,36328,26410
2339,36328,12402
2340,36328,26371
2341,36328,29879
2342,36328,27430
2343,36328,32421
2344,36328,36635
2345,36328,21029
2346,36328,24968
2347,35,37789
2348,37789,21396
2349,37789,35221
2350,36,27445
2351,36,29229
2352,36,13612
2353,36,28090
2354,36,37657
2355,36,14264
2356,27445,28235
2357,27445,5570
2358,27445,10365
2359,27445,12489
2360,27445,17979
2361,27445,19071
2362,27445,20360
2363,27445,8070
2364,27445,31732
2365,27445,23823
2366,27445,28588
2367,27445,28009
2368,27445,35168
2369,27445,28325
2370,27445,35883
2371,27445,32199
2372,27445,30367
2373,27445,4846
2374,27445,37194
2375,29229,146
2376,29229,20898
2377,29229,11266
2378,29229,13120
2379,29229,13612
2380,29229,38851
2381,29229,15781
2382,29229,17574
2383,29229,18223
2384,29229,19722
2385,29229,31077
2386,29229,9921
2387,29229,21828
2388,29229,25445
2389,29229,524
2390,29229,28090
2391,29229,6563
2392,29229,28932
2393,29229,36350
2394,29229,5434
2395,29229,34311
2396,29229,34662
2397,29229,29610
2398,29229,40161
2399,29229,40394
2400,13612,7279
2401,13612,20992
2402,13612,34662
2403,13612,18893
2404,13612,18730
2405,13612,18036
2406,13612,22746
2407,13612,34102
2408,13612,27213
2409,13612,32613
2410,13612,19938
2411,28090,1161
2412,28090,2373
2413,28090,17324
2414,28090,21844
2415,28090,36228
2416,37657,11266
2417,37657,10432
2418,37657,38851
2419,37657,17114
2420,37657,20061
2421,37657,21122
2422,37657,25174
2423,37657,38688
2424,37657,36350
2425,37657,34662
2426,37657,37289
2427,37657,34311
2428,37657,39669
2429,37657,27163
2430,37657,27213
2431,14264,40878
2432,14264,3977
2433,14264,36600
2434,14264,14998
2435,14264,29892
2436,14264,36228
2437,14264,19616
2438,37,36200
2439,36200,1572
2440,36200,5580
2441,36200,9205
2442,36200,10847
2443,36200,15133
2444,36200,34818
2445,38,1670
2446,38,37785
2447,38,8888
2448,38,15461
2449,38,29525
2450,1670,37122
2451,1670,15461
2452,1670,29525
2453,1670,21906
2454,1670,31728
2455,1670,8888
2456,1670,31477
2457,1670,41230
2458,37785,2830
2459,37785,12176
2460,8888,15461
2461,8888,10154
2462,8888,31053
2463,8888,29525
2464,15461,6750
2465,15461,8672
2466,29525,34941
2467,39,23513
2468,39,19188
2469,39,24425
2470,39,32804
2471,39,34445
2472,23513,1933
2473,23513,5476
2474,23513,9310
2475,23513,13260
2476,23513,13485
2477,23513,13700
2478,23513,14875
2479,23513,36282
2480,23513,35045
2481,23513,36809
2482,23513,11394
2483,19188,181
2484,19188,1869
2485,19188,2703
2486,19188,2861
2487,19188,31579
2488,19188,4175
2489,19188,6947
2490,19188,8729
2491,19188,26706
2492,19188,12608
2493,19188,15947
2494,19188,38060
2495,19188,41605
2496,19188,15405
2497,19188,2873
2498,19188,30128
2499,19188,24425
2500,19188,24890
2501,19188,21030
2502,19188,34785
2503,19188,16681
2504,19188,20035
2505,19188,24915
2506,19188,40389
2507,24425,1010
2508,24425,9267
2509,24425,13079
2510,24425,15118
2511,24425,15920
2512,24425,15938
2513,24425,18647
2514,24425,29646
2515,24425,38323
2516,24425,34783
2517,24425,34785
2518,24425,38561
2519,24425,39751
2520,24425,33029
2521,24425,26790
2522,24425,27530
2523,24425,28989
2524,32804,15164
2525,32804,16637
2526,32804,18276
2527,32804,25359
2528,32804,18372
2529,32804,38036
2530,32804,32819
2531,32804,41421
2532,34445,4657
2533,34445,24245
2534,34445,30568
2535,34445,21531
2536,34445,32848
2537,39906,35479
2538,39906,40439
2539,39906,7639
2540,39906,30597
2541,39906,2252
2542,39906,14114
2543,39906,2656
2544,39906,33053
2545,35479,549
2546,35479,1762
2547,35479,4820
2548,35479,12136
2549,35479,22378
2550,35479,14114
2551,35479,22497
2552,35479,23077
2553,35479,33053
2554,35479,28136
2555,35479,31883
2556,35479,29493
2557,35479,32317
2558,35479,33840
2559,35479,29196
2560,40439,24395
2561,7639,2697
2562,7639,18849
2563,7639,29344
2564,7639,21083
2565,7639,7931
2566,7639,29070
2567,30597,2252
2568,30597,5103
2569,30597,7003
2570,30597,9117
2571,30597,9595
2572,30597,14114
2573,30597,40222
2574,30597,31883
2575,30597,32443
2576,30597,41146
2577,30597,41616
2578,30597,33053
2579,2252,549
2580,2252,1919
2581,14114,28647
2582,14114,9117
2583,14114,10093
2584,14114,14336
2585,14114,29096
2586,14114,33053
2587,2656,549
2588,2656,31640
2589,33053,549
2590,33053,9117
2591,33053,11212
2592,33053,14373
2593,33053,28136
2594,33053,31883
2595,33053,36344
2596,41,13560
2597,41,15106
2598,13560,25185
2599,15106,7694
2600,15106,12618
2601,15106,30109
2602,15106,32689
2603,15106,37332
2604,15106,17295
2605,15106,35489
2606,15106,36771
2607,15106,20149
2608,15106,19627
2609,42,25395
2610,42,3796
2611,42,14599
2612,42,19593
2613,42,40106
2614,25395,9634
2615,25395,10138
2616,25395,14726
2617,25395,16170
2618,25395,17216
2619,25395,22357
2620,25395,40985
2621,3796,11824
2622,3796,13727
2623,3796,31962
2624,3796,25475
2625,3796,39754
2626,3796,34484
2627,14599,6487
2628,14599,27135
2629,14599,28172
2630,14599,22070
2631,14599,38954
2632,14599,39974
2633,14599,41581
2634,14599,40729
2635,19593,29722
2636,43,5559
2637,43,25922
2638,43,41744
2639,43,25711
2640,5559,26810
2641,5559,3662
2642,5559,32924
2643,5559,7596
2644,5559,28239
2645,5559,13443
2646,41744,3435
2647,41744,4908
2648,41744,5893
2649,41744,6761
2650,41744,12146
2651,41744,11462
2652,41744,9831
2653,41744,23073
2654,41744,29314
2655,41744,23948
2656,41744,13118
2657,41744,24527
2658,25711,31337
2659,25711,36177
2660,44,402
2661,44,18351
2662,44,16025
2663,44,11701
2664,44,28093
2665,44,37027
2666,44,39977
2667,402,16025
2668,402,18864
2669,402,24712
2670,402,28093
2671,18351,1212
2672,18351,3344
2673,18351,5412
2674,18351,7274
2675,18351,13547
2676,18351,24363
2677,18351,31547
2678,18351,22390
2679,18351,22213
2680,18351,32635
2681,18351,40464
2682,16025,9954
2683,16025,10041
2684,16025,15550
2685,16025,39773
2686,16025,35365
2687,16025,40103
2688,16025,39067
2689,16025,16961
2690,16025,28093
2691,16025,38801
2692,16025,39977
2693,11701,29762
2694,11701,37546
2695,11701,26676
2696,11701,36357
2697,11701,39839
2698,28093,2106
2699,28093,10041
2700,28093,11974
2701,28093,12746
2702,28093,30185
2703,28093,15550
2704,28093,16961
2705,28093,24712
2706,28093,39773
2707,28093,38801
2708,28093,38883
2709,37027,23192
2710,37027,23201
2711,37027,34544
2712,37027,7604
2713,37027,37194
2714,39977,1250
2715,39977,9954
2716,39977,16961
2717,39977,31096
2718,39977,26210
2719,39977,31419
2720,39977,35365
2721,39977,38801
2722,39977,39067
2723,39977,39773
2724,45,751
2725,45,14039
2726,45,4447
2727,45,11926
2728,45,28464
2729,45,8397
2730,45,24637
2731,751,14406
2732,751,17793
2733,751,12831
2734,751,40889
2735,751,13192
2736,751,20429
2737,751,4447
2738,751,27917
2739,751,20892
2740,14039,35067
2741,14039,2000
2742,14039,2155
2743,14039,5779
2744,14039,7069
2745,14039,10314
2746,14039,11577
2747,14039,14406
2748,14039,15572
2749,14039,16099
2750,14039,16836
2751,14039,17768
2752,14039,18145
2753,14039,23104
2754,14039,24201
2755,14039,26536
2756,14039,26716
2757,14039,32610
2758,14039,28613
2759,14039,29544
2760,14039,29787
2761,14039,37258
2762,14039,39032
2763,14039,37993
2764,14039,40656
2765,14039,40113
2766,4447,7653
2767,11926,2378
2768,11926,2332
2769,11926,3168
2770,11926,3423
2771,11926,30140
2772,11926,14065
2773,11926,39718
2774,11926,12558
2775,11926,27350
2776,11926,19936
2777,11926,37591
2778,11926,14485
2779,11926,16740
2780,11926,21653
2781,11926,29613
2782,28464,9441
2783,28464,20203
2784,28464,40207
2785,8397,3157
2786,8397,14065
2787,8397,18659
2788,8397,16605
2789,8397,14362
2790,8397,40656
2791,8397,18145
2792,24637,35067
2793,24637,1229
2794,24637,5779
2795,24637,6070
2796,24637,6461
2797,24637,39294
2798,24637,8863
2799,24637,37920
2800,24637,18145
2801,24637,35460
2802,24637,20506
2803,24637,5993
2804,24637,29117
2805,24637,28136
2806,24637,32640
2807,24637,24762
2808,24637,38803
2809,24637,14544
2810,24637,26552
2811,24637,29544
2812,46,36404
2813,46,19576
2814,46,25422
2815,46,19439
2816,46,35387
2817,46,36518
2818,36404,35387
2819,19576,30412
2820,19576,41681
2821,19576,27833
2822,19576,32806
2823,19576,36225
2824,19576,26089
2825,25422,35387
2826,19439,13528
2827,19439,14356
2828,19439,20589
2829,19439,35864
2830,35387,15587
